Title,Price sale,Price origin,url,Loại card đồ họa,Dung lượng RAM,Ổ cứng,Kích thước màn hình,Công nghệ màn hình,Hệ điều hành,Cổng giao tiếp,Loại RAM,Số khe ram,Pin,Độ phân giải màn hình,Socket.690.000đKhi thu cũ lên đời,27.990.000đ,https://cellphones.com.vn/macbook-air-m3-13-inch-2024.html,GPU 8 Lõi,8GB,256GB SSD,13.6 inches,True Tone,MacOS,Cổng sạc MagSafe 3Hai cổng Thunderbolt / USB 4
Laptop Huawei Matebook D15,7.990.000đKhi thu cũ lên đời,13.990.000đ,https://cellphones.com.vn/laptop-huawei-matebook-d15-r7-5700u.html,AMD Radeon Graphics,8GB,512GB SSD M.2 PCIe Gen 3.0,15.6 inches,Độ sáng 250 nits,Windows 11 Home,1x USB-C 1x USB 3.2 Gen1 2x USB 2.0 1x HDMI 1x Combo Audio 3.5mm jack,DDR4 Onboard,,42Wh,1920 x 1080 pixels (FullHD)
Laptop Dell Vostro 3520 F0V0VI3,6.690.000đKhi thu cũ lên đời,11.990.000đ,https://cellphones.com.vn/laptop-dell-vostro-3520-f0v0vi3.html,,,,,,,,,,,
Laptop ASUS Vivobook 15 X1504ZA-NJ582W,6.990.000đKhi thu cũ lên đời,12.990.000đ,https://cellphones.com.vn/laptop-asus-vivobook-15-x1504za-nj582w.html,Intel UHD Graphics,8GB,512GB M.2 NVMe PCIe 4.0 SSD,15.6 inches,Độ sáng 250nits  Độ phủ màu 45% NTSC  Màn hình chống chói TÜV Rheinland-certifiedTỷ lệ khung hình 16:9 ,Windows 11 Home,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 3.2 Gen 1 Type-A 1x HDMI 1.4 1x DC-in,DDR4 Onboard,,"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD)
Laptop ASUS TUF Gaming F15 FX507VV-LP157W,26.990.000đKhi thu cũ lên đời,37.490.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vv-lp157w.html,,,,,,,,,,,
Laptop ASUS VivoBook 14X OLED K3405ZF-KM184W,17.390.000đKhi thu cũ lên đời,25.990.000đ,https://cellphones.com.vn/laptop-asus-vivobook-14x-oled-k3405zf-km184w.html,,,,,,,,,,,
Laptop HP Envy X360 BF0112TU 7C0N9PA,20.190.000đKhi thu cũ lên đời,29.690.000đ,https://cellphones.com.vn/laptop-hp-envy-x360-13-bf0112tu-7c0n9pa.html,Intel Iris Xe Graphics,16GB,512 GB SSD NVMe PCIe,13.3 inches,,Windows 11 Home SL," 2 x Thunderbolt 4 with USB-C (USB Power Delivery, DisplayPort 1.4)Jack tai nghe 3.5 mm2x SuperSpeed USB A",LPDDR4X (Onboard)  4266 MHz,Không hỗ trợ nâng cấp," 4-cell Li-ion, 66 Wh",2880 x 1800 pixels
Laptop ASUS VivoBook 15 X1504VA-NJ070W,12.490.000đKhi thu cũ lên đời,18.490.000đ,https://cellphones.com.vn/laptop-asus-vivobook-15-x1504va-nj070w.html,Intel Iris Xe Graphics,16GB,512GB M.2 NVMe PCIe 3.0 SSD,15.6 inches,Độ sáng 250nitsĐộ phủ màu 45% NTSCMàn hình chống chóiTÜV Rheinland-certifiedTỉ lệ 16:9,Windows 11 Home,1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-C 2x USB 3.2 Gen 1 Type-A 1x HDMI 1.4 1x DC-in,DDR4,2 khe (8GB Onboard + 8GB SO-DIMM),"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD)
Laptop Lenovo IdeaPad Slim 5 14IRL8 82XD008LVN,15.490.000đKhi thu cũ lên đời,20.990.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14irl8-82xd008lvn.html,,,,,,,,,,,
Laptop Lenovo LOQ 15IAX9 83GS001SVN,14.990.000đKhi thu cũ lên đời,20.990.000đ,https://cellphones.com.vn/laptop-lenovo-loq-15iax9-83gs001svn.html,NVIDIA GeForce RTX 2050 4GB GDDR6,12GB,512GB SSD M.2 2242 PCIe,15.6 inches,Độ sáng tối đa 300 nits Chống chói Độ phủ màu 100% sRGBG-SYNC,Windows 11 Home ,3x USB-A 1x USB-C 1x HDMI 1x Giắc cắm kết hợp tai nghe 1x Ethernet 1x Đầu nối nguồn,DDR5-4800,2 khe (1 khe RAM 12GB + 1 khe RAM trống hỗ trợ nâng cấp tối đa 32GB),"60 Wh, 3 Cell",1920 x 1080 pixels (FullHD)
Macbook Air M3 15 inch 2024 16GB - 512GB | Chính hãng Apple Việt Nam,40.490.000đKhi thu cũ lên đời,42.990.000đ,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-16gb-512gb.html,,,,,,,,,,,
Laptop MSI Gaming Bravo 15 B7ED-010VN,13.990.000đKhi thu cũ lên đời,18.490.000đ,https://cellphones.com.vn/laptop-msi-gaming-bravo-15-b7ed-010vn.html,"AMD Radeon RX 6550M, 4 GB",16GB,512 GB SSD NVMe PCIe Gen 4.0(Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng),15.6 inches,Độ phủ màu 45% NTSC,Windows 11 Home SL,"1x USB Type-C (hỗ trợ USB 3.2, DisplayPort)  1x USB 2.0 1x Jack tai nghe 3.5 mm 2 x USB 3.2 1x HDMI 1x LAN (RJ45)",DDR5 4800 MHz,"(2 thanh 8 GB, nâng cấp tối đa 64 GB)","3 cell, 53 Wh",1920 x 1080 pixels (FullHD)
Laptop Lenovo Legion 5 16IRX9 83DG004XVN,35.890.000đKhi thu cũ lên đời,40.990.000đ,https://cellphones.com.vn/laptop-lenovo-legion-5-16irx9-83dg004xvn.html,,,,,,,,,,,
Laptop MSI Gaming GF63 Thin 11UC-1228VN,14.990.000đKhi thu cũ lên đời,20.990.000đ,https://cellphones.com.vn/laptop-msi-gaming-gf63-thin-11uc-1228vn.html,"NVIDIA GeForce RTX 3050, 4GB GDDR6",8GB,512GB PCIE,15.6 inches,,Windows 11,1x Type-C USB3.2 Gen1 3x Type-A USB3.2 Gen1 1x (4K @ 30Hz) HDMI 1x RJ45 1x Mic-in 1x Headphone-out,DDR4-3200,2 khe,3-Cell 52.4 (Whr),1920 x 1080 pixels (FullHD)
iMac 24 2021 M1 7GPU 8GB 256GB I Chính hãng Apple Việt Nam,22.990.000đKhi thu cũ lên đời,34.990.000đ,https://cellphones.com.vn/imac-2021.html,,,,,,,,,,,
Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0009VN,11.290.000đKhi thu cũ lên đời,16.490.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14iah8-83eq0009vn.html,Intel UHD Graphics,16GB,1TB SSD M.2 2242 PCIe 4.0x4 NVMe,14 inches,Màn hình chống chóiĐộ sáng 300nits,Windows 11 Home Single Language,"1x Đầu đọc thẻ1x HDMI 1.41x Headphone / microphone combo jack (3.5mm)1x Đầu nối nguồn1x USB-C 3.2 Gen 1 (Truyền dữ liệu, sạc, Display Port 1.2)2x USB 3.2 Gen 1",LPDDR5-4800 Onboard,Không hỗ trợ nâng cấp,47Wh,1920 x 1080 pixels (FullHD)
Laptop Acer Gaming Aspire 5 A515-58GM-53PZ,13.490.000đKhi thu cũ lên đời,20.490.000đ,https://cellphones.com.vn/laptop-acer-gaming-aspire-5-a515-58gm-53pz.html,NVIDIA GeForce RTX 2050 4GB GDDR6,8GB,"512GB PCIe NVMe Gen4 (2 khe, nâng cấp tối đa 2TB SSD)",15.6 inches,Viền mỏng  Màn hình chống chói Acer ComfyView,Windows 11 Home,"1 x USB Type-C (USB 3.2 Gen 2, Thunderbolt 4) 2 x USB 3.2 Gen 1 1 x HDMI 2.1 hỗ trợ HDCP 1 x 3.5 mm headphone/speaker jack, tích hợp microphone 1 x Ethernet (RJ-45) 1 x DC-in jack",DDR4 3200MHz,2 khe (Nâng cấp tối đa 32 GB),50Wh Li-ion,1920 x 1080 pixels (FullHD)
Macbook Pro 14 M3 Pro 18GB - 1TB | Chính hãng Apple Việt Nam,55.990.000đKhi thu cũ lên đời,59.990.000đ,https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-18gb-1tb.html,18 nhânNeural Engine 16 nhân,18GB,1TB,14.2 inches,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hìnhĐộ sáng đỉnh 1600 nit (chỉ nội dung HDR)True ToneProMotion ,,Hai cổng Thunderbolt / USB 4 (USB-C)Ba cổng Thunderbolt 4 (USB-C)Cổng HDMI Cổng HDMIKhe thẻ nhớ SDXCJack 3.5mm,,,72.4Wh,3024 x 1964 pixels 
Macbook Air M3 15 inch 2024 16GB - 256GB sạc 70W | Chính hãng Apple Việt Nam,34.990.000đKhi thu cũ lên đời,37.990.000đ,https://cellphones.com.vn/macbook-air-m3-15-inch-2024-16gb-256gb.html,GPU 10 Lõi,16GB,256GB SSD,15.6 inches,True Tone,MacOS,Cổng sạc MagSafe 3Hai cổng Thunderbolt / USB 4,,,,
Laptop HP Pavilion X360 14-EK1047TU 80R25PA,21.390.000đKhi thu cũ lên đời,27.290.000đ,https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek1047tu-80r25pa.html,Intel Iris Xe Graphics,16GB,512 GB SSD NVMe PCIe ,14 inches,Màn hình chống chói,Windows 11 Home SL,1x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort) 1x Jack tai nghe 3.5 mm 2x USB 3.2 1x HDMI,DDR4 Onboard 3200 MHz,,"3-cell Li-ion, 43 Wh",1920 x 1080 pixels (FullHD)
Laptop Lenovo Yoga Duet 7 13ITL6 82MA009NVN,15.990.000đKhi thu cũ lên đời,28.490.000đ,https://cellphones.com.vn/laptop-lenovo-yoga-duet-7-13itl6-82ma009nvn.html,Intel Iris Xe Graphics,8GB,512GB SSD,13 inches,"IPS 450nits Glossy, Gorilla Glass 3, Màn hình cảm ứng",Windows 11 Home ,"1x USB-C 3.2 Gen 1 (support data transfer and Always On) 1x USB-C 3.2 Gen 1 (support data transfer and Power Delivery 3.0) 1x Thunderbolt 4 (support data transfer, Power Delivery 3.0, and DisplayPort 1.4) 1x microSD card reader 1x Headphon",DDR4,,3cell -  41Wh,2160 x 1350 pixels
Laptop ASUS Vivobook 14 X1404ZA-NK389W,12.690.000đKhi thu cũ lên đời,17.990.000đ,https://cellphones.com.vn/laptop-asus-vivobook-14-x1404za-nk389w.html,,,,,,,,,,,
Laptop HP Envy X360 2IN1 14-ES0013,14.990.000đKhi thu cũ lên đời,19.990.000đ,https://cellphones.com.vn/laptop-hp-envy-x360-2in1-14-es0013.html,,,,,,,,,,,
Laptop ASUS Zenbook 14 OLED UX3402VA-KM068W,23.390.000đKhi thu cũ lên đời,31.990.000đ,https://cellphones.com.vn/laptop-asus-zenbook-14-oled-ux3402va-km068w.html,,,,,,,,,,,
Laptop ASUS Zenbook DUO UX8406MA-PZ307W,45.990.000đKhi thu cũ lên đời,49.990.000đ,https://cellphones.com.vn/laptop-asus-zenbook-duo-ux8406ma-pz307w.html,,,,,,,,,,,
Laptop Asus ROG Zephyrus M16 GU604VI-NM779W,64.890.000đKhi thu cũ lên đời,77.990.000đ,https://cellphones.com.vn/laptop-asus-rog-zephyrus-m16-gu604vi-nm779w.html,NVIDIA GeForce RTX 4070 8GB,32GB,1TB M.2 NVMe PCIe 4.0,16 inches,Thời gian phản hồi 3ms  Độ phủ màu DCI-P3 100% Độ sáng 1200nits GSync miniLED NEBULA HDR, Windows 11 Home,1x Thunderbolt 4 (DisplayPort / Sạc) 1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc) 2x USB 3.2 Gen 2 Type-A 1x HDMI 2.0b 1x 3.5mm Combo Audio Jack  1x RJ45 LAN ,2 * 16GBDDR5 4800Mhz,2 khe SO-DIMM (nâng cấp tối đa 64GB),"4-cell, 90WHrs",2560x1600 pixel (QHD+)
Laptop Acer Aspire 7 A715-76G-5806,16.990.000đKhi thu cũ lên đời,22.990.000đ,https://cellphones.com.vn/laptop-acer-aspire-7-a715-76g-5806.html,"NVIDIA GeForce RTX 3050, 4 GB",16GB,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",15.6 inches,Acer ComfyView,Windows 11 Home SL,"1x USB Type-C (hỗ trợ USB, DisplayPort, Thunderbolt 4)  1x Jack tai nghe 3.5 mm 3x USB 3.2 1x HDMI 1x LAN (RJ45)",DDR4 3200 MHz,"2 khe (1 khe 8 GB + 1 khe 8 GB, nâng cấp tối đa 32 GB)","3-cell Li-ion, 50 Wh",1920 x 1080 pixels (FullHD)
Laptop Asus Expertbook B1402CBA-NK2669W,10.990.000đKhi thu cũ lên đời,19.990.000đ,https://cellphones.com.vn/laptop-asus-expertbook-b1402cba-nk2669w.html,Intel UHD Graphics,16GB,512GB M.2 2280 NVMe PCIe 4.0 SSD,14 inches,Độ sáng 250 nits  Độ phủ màu NTSC: 45% Màn hình chống chóiTỷ lệ tương phản 500:1,Windows 11 Home ,"1x USB 2.0 Type-A 1x USB 3.2 Gen 1 Type-A 1x USB 3.2 Gen 1 Type-C (Sạc) 1x USB 3.2 Gen 2 Type-C (display / Sạc) 1x HDMI 1.4, up to 1920x1080/60Hz 1x 3.5mm Combo Audio Jack 1x RJ45 Gigabit Ethernet",DDR4 Onboard,,"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1080 pixels (FullHD)
Laptop Lenovo ThinkBook 15 G5 IRL 21JD002FVN,13.290.000đKhi thu cũ lên đời,18.490.000đ,https://cellphones.com.vn/laptop-lenovo-thinkbook-15-g5-irl-21jd002fvn.html,Intel Iris Xe Graphics,16GB,"512GB SSD M.2 2280 PCIe 4.0x4 NVMe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)1 Khe M.2 2280 SSD tối đa 1TB",15.6 inches,"Độ sáng 300nits chống chói, độ phủ màu 45% NTSC",Windows 11,"1x Ethernet (RJ-45)1x HDMI 2.1, up to 4K/60Hz1x Headphone / microphone combo jack (3.5mm)1x khe đọc SD1x Thunderbolt™ 4 / USB4® 40Gbps (support data transfer, Power Delivery 3.0 and DisplayPort™ 1.4)1x USB 3.2 Gen 11x USB",DDR4-3200,8GB Onboard + 8GB SO-DIMM ,45WhHỗ trợ sạc 65W USB-C,1080 x 1920 pixels (FullHD)
Laptop ASUS VivoBook X415EA-EK2043W,6.290.000đKhi thu cũ lên đời,11.490.000đ,https://cellphones.com.vn/laptop-asus-vivobook-x415ea-ek2043w.html,Intel UHD Graphics,8GB,256 GB SSD NVMe PCIeHỗ trợ khe cắm HDD SATA 2.5 inch mở rộng,14 inches,Độ sáng 220 nits  Màn hình chống chói  LED Backlit,Windows 11 Home SL,1x USB Type-C 1x Jack tai nghe 3.5 mm 1x USB 3.2 1x HDMI 2x USB 2.0,DDR4 3200 MHz,2 khe (1 khe 8 GB Onboard + 1 khe trống) nâng cấp tối đa 16 GB,"2-cell Li-ion, 37 Wh",1920 x 1080 pixels (FullHD)
MacBook Air 15 inch M2 2023 16GB 256GB | Chính hãng Apple Việt Nam,33.990.000đKhi thu cũ lên đời,37.990.000đ,https://cellphones.com.vn/macbook-air-15-inch-m2-2023-16gb-256gb.html,,,,,,,,,,,
Mac mini M2 2023 (8 CPU - 10 GPU - 16GB - 256GB) | Chính hãng Apple Việt Nam,17.990.000đKhi thu cũ lên đời,22.990.000đ,https://cellphones.com.vn/mac-mini-m2-16gb-2023.html,10 nhận GPU16 nhân Neural Engine,16GB,256GB SSD,,Hỗ trợ xuất hình ảnh 6K 60HZ qua cổng ThunderboltXuất hình ảnh 4K qua cổng HDMI,,"Jack 3.5mm, cổng HDMI, 2 cổng USB-A, Cổng Ethernet",16GB,,,
Laptop ASUS TUF Gaming F15 FX507VU-LP198W,24.990.000đKhi thu cũ lên đời,30.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-f15-fx507vu-lp198w.html,NVIDIA® GeForce RTX™ 4050,8GB,512GB PCIe® 4.0 NVMe™ M.2 SSD,15.6 inches,"Độ sáng 250nits  Độ phủ màu: NTSC 72%, SRGB 100%, Adobe 75.35%  Màn hình chống chói  G-Sync",Windows 11 Home,1x Cổng LAN RJ451x Thunderbolt™ 4 hỗ trợ DisplayPort™1x Cổng USB 3.2 Gen 2 Type-C hỗ trợ DisplayPort™ / sạc điện / G-SYNC2x Cổng USB 3.2 Gen 1 Type-A,8GB DDR5-4800,2 khe SO-DIMM (Nâng cấp tối đa 32GB),"90WHrs, 4S1P, 4-cell Li-ion",1920 x 1080 pixels (FullHD)
Laptop Lenovo IdeaPad 3 14ITL6 82H701QWVN,6.390.000đKhi thu cũ lên đời,11.290.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-3-14itl6-82h701qwvn.html, Intel UHD Graphics,8GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe,14 inches,Màn hình chống chói Độ sáng 300nits,Windows 11 Home,1x USB 2.0  1x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (chỉ hỗ trợ truyền dữ liệu) 1x HDMI 1.4b 1x Đầu đọc thẻ 1x Headphone / microphone combo jack (3.5mm) 1x Đầu nối nguồn,DDR4-3200 Onboard,2 khe nâng cấp tối đa 16GB (8GB Onboard + 1 khe trống),45Wh,1920 x 1080 pixels (FullHD)
Laptop ASUS TUF Gaming A15 FA507NV-LP046W,22.490.000đKhi thu cũ lên đời,35.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa507nv-lp046w.html,NVIDIA GeForce RTX 4060 8GB GDDR6  AMD Radeon Navi2 Graphics,8GB,512GB PCIe 4.0 NVMe M.2 SSD (2230) (1 khe SSD M.2 trống nâng cấp tối đa đến 2TB),15.6 inches,"Tần số quét 144Hz  Độ sáng 250nits Độ phủ màu 72% NTSC, 100% SRGB, 75.35% Adobe Màn hình chống chói G-Sync ",Windows 11 Home,1x RJ45 LAN  1x Type C USB 4 (DisplayPort / G-SYNC) 1x USB 3.2 Gen 2 Type-C (DisplayPort / power delivery / G-SYNC) 2x USB 3.2 Gen 1 Type-A 1x HDMI 2.1 FRL 1x 3.5mm Combo Audio Jack,DDR5-4800 SO-DIMM,2 khe SO-DIMM (Nâng cấp tối đa 32GB),"90WHrs, 4S1P, 4-cell Li-ion",1920 x 1080 pixels (FullHD)
Laptop HP 15 250 G8 85C69EA,8.990.000đKhi thu cũ lên đời,12.990.000đ,https://cellphones.com.vn/laptop-hp-15-250-g8-85c69ea.html,,,,,,,,,,,
Laptop Dell Inspiron 15 3520 W15KT,9.190.000đKhi thu cũ lên đời,13.990.000đ,https://cellphones.com.vn/laptop-dell-inspiron-15-3520-w15kt.html,,,,,,,,,,,
MacBook Pro 14 inch M3 2023 (8 CPU - 10 GPU 16GB 512GB),42.990.000đKhi thu cũ lên đời,,https://cellphones.com.vn/macbook-pro-14-inch-m3-2023-16gb-512gb.html,10 nhânNeural Engine 16 nhân,16GB,512GB SSD,14.2 inches,Độ sáng XDR: 1000 nit liên tục ở chế độ toàn màn hìnhĐộ sáng đỉnh 1600 nit (chỉ nội dung HDR)True ToneProMotion ,MacOS,Hai cổng Thunderbolt / USB 4 (USB-C)Ba cổng Thunderbolt 4 (USB-C)Cổng HDMI Cổng HDMIKhe thẻ nhớ SDXCJack 3.5mm,,,,3024 x 1964 pixels 
Laptop ASUS Vivobook 16 M1605YA-MB303W,11.690.000đKhi thu cũ lên đời,18.490.000đ,https://cellphones.com.vn/laptop-asus-vivobook-16-m1605ya-mb303w.html,AMD Radeon Graphics,16GB,512GB M.2 NVMe PCIe 3.0 SSD,16 inches,Độ sáng 300nits Độ phủ màu 45% NTSCMàn hình chống chói TÜV Rheinland-certified,Windows 11 Home,1x USB 2.0 Type-A  1x USB 3.2 Gen 1 Type-C hỗ trợ sạc  2x USB 3.2 Gen 1 Type-A 1x HDMI 1.4 1x 3.5mm Combo Audio Jack 1x DC-in,DDR4,2 khe (8GB DDR4 Onboard + 8GB DDR4 SO-DIMM),"42WHrs, 3S1P, 3-cell Li-ion",1920 x 1200 pixels (WUXGA)
Laptop Lenovo Ideapad Slim 3 14IRH8 83EL0023VN,13.990.000đKhi thu cũ lên đời,17.990.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh8-83el0023vn.html,Intel UHD Graphics,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp tối đa 1TB M.2 2242 SSD),14 inches,Độ sáng 300nits  Màn hình chống chói,Windows 11 Home Single Language,"2x USB 3.2 Gen 1 1x USB-C 3.2 Gen 1 (Truyền dữ liệu, Sạc và DisplayPort 1.2) 1x HDMI 1.4 1x Headphone / microphone combo jack (3.5mm) 1x Đầu đọc thẻ 1x Đầu nối nguồn",LPDDR5-4800 Onboard,,47Wh,1920 x 1080 pixels (FullHD)
Laptop Lenovo Ideapad Flex 5 14ALC7 82R900ECVN,12.490.000đKhi thu cũ lên đời,16.990.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14alc7-82r900ecvn.html,,,,,,,,,,,
Laptop MSI Modern 15 B12MO-628VN,10.490.000đKhi thu cũ lên đời,14.490.000đ,https://cellphones.com.vn/laptop-msi-modern-15-b12mo-628vn.html,,,,,,,,,,,
Macbook Pro 14 inch M2 Max 2023 (12 CPU - 30 GPU - 32GB - 1TB),58.490.000đKhi thu cũ lên đời,81.990.000đ,https://cellphones.com.vn/macbook-pro-14-inch-m2-max-2023.html,30 nhân GPU,32GB,1TB SSD,14.2 inches,"Tần số quét 120HzCông nghệ Liquid Retina, Mini LED, XDR1 tỳ màu",MacOS,1x Headphone jack  1x MagSafe port  1x HDMI  1x Thunderbolt 4  1x SDXC,,Không hỗ trợ nâng cấp,70WhĐi kèm củ sạc 96W,3024 x 1964 pixels 
iMac M3 24 inch 8GB 256GB 8GPU | Chính hãng Apple Việt Nam,33.490.000đKhi thu cũ lên đời,36.990.000đ,https://cellphones.com.vn/imac-m3-2023-24-inch-8gb-256gb.html,,,,,,,,,,,
Laptop ASUS TUF Gaming A16 Advantage Edition FA617NS-N3486W,19.390.000đKhi thu cũ lên đời,32.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-a16-advantage-edition-fa617ns-n3486w.html,AMD Radeon™ RX 7600S 8GB GDDR6,8GB,512GB PCIe 4.0 NVMe M.2 SSD (2 khe cắm M.2 hỗ trợ SATA hoặc NVMe),16 inches,"Tần số quét 165Hz  Thời gian phản hồi 7ms  Độ sáng 250 nits  Độ phủ màu 72% NTSC %, 100% SRGB %, 75.35% Adobe %  Màn hình chống chói  FreeSync Premium",Windows 11 Home,1x RJ45 LAN  1x USB 3.2 Gen 2 Type-C (DisplayPort) 1x USB 3.2 Gen 2 Type-C (DisplayPort / Sạc) 2x USB 3.2 Gen 1 Type-A 1x HDMI 2.1 FRL 1x 3.5mm Combo Audio Jack,DDR5-4800 SO-DIMM,2 khe SO-DIMM (Nâng cấp tối đa 32GB),"90WHrs, 4S1P, 4-cell Li-ion",1920 x 1200 pixels (WUXGA)
Laptop Dell Vostro 3520,14.490.000đKhi thu cũ lên đời,18.990.000đ,https://cellphones.com.vn/laptop-dell-vostro-3520-i7-1255u-8gb-512gb.html,,,,,,,,,,,
Laptop ASUS TUF Gaming A15 FA506NC-HN011W,15.490.000đKhi thu cũ lên đời,21.990.000đ,https://cellphones.com.vn/laptop-asus-tuf-gaming-a15-fa506nc-hn011w.html,,,,,,,,,,,
Laptop MSI Cyborg 15 A12UCX-618VN,14.490.000đKhi thu cũ lên đời,19.990.000đ,https://cellphones.com.vn/laptop-msi-cyborg-15-a12ucx-618vn.html,NVIDIA GeForce RTX 2050 4 GB GDDR6,16GB,SSD 512GB NVMe PCIe,15.6 inches,Tần số quét 144 HzTấm nềnI PSĐộ sáng 250 nitsĐộ phủ màu 45% NTSC,Windows 11 Home,1 x HDMI 2.1 (4K@60Hz)1x Type-C USB3.2 Gen1/ DP1.42 X USB 3.2 Gen1 Type-A1x Audio combo jack1x RJ451x DC-in,DDR5,2x SO-DIMM socket (Nâng cấp tối đa 64GB RAM),"3 cell, 53.5Whr",1920 x 1080 pixels (FullHD)
Laptop HP 15S-FQ5231TU 8U241PA,6.990.000đKhi thu cũ lên đời,11.990.000đ,https://cellphones.com.vn/laptop-hp-15s-fq5231tu-8u241pa.html,Intel UHD Graphics,8GB,256GB M.2 NVMe PCIe,15.6 inches,,Windows 11 Home,"1 USB Type-C 5Gbps signaling rate (chỉ hỗ trợ truyền dữ liệu, không hỗ trợ sạc hay xuất hình ảnh)2 USB Type-A 5Gbps 1 AC smart pin1 HDMI 1.4b1 headphone/microphone combo",DDR4 3200,,3 cell,1080 x 1920 pixels (FullHD)
Laptop Dell Vostro 3520 Y4G15,14.490.000đKhi thu cũ lên đời,18.990.000đ,https://cellphones.com.vn/laptop-dell-vostro-3520-y4g15.html,,,,,,,,,,,
Laptop Dell Inspiron 15 3520 D5N53,6.990.000đKhi thu cũ lên đời,11.490.000đ,https://cellphones.com.vn/laptop-dell-inspiron-15-3520-d5n53.html,,,,,,,,,,,
Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001NVN,17.690.000đKhi thu cũ lên đời,21.990.000đ,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001nvn.html,Intel Arc Graphics,16GB,512GB SSD M.2 2242 PCIe 4.0x4 NVMe (Hỗ trợ nâng cấp lên đến 1TB M.2 2242 SSD),14 inches,Độ sáng 400nits  Độ phủ màu 100% DCI-P3 DisplayHDR True Black 500,Windows 11 Home Single Language,"1x USB-A (USB 5Gbps / USB 3.2 Gen 1) 1x USB-A (USB 5Gbps / USB 3.2 Gen 1) luôn bật 2x USB-C (USB 5Gbps / USB 3.2 Gen 1), với USB PD 3.0 và DisplayPort 1.4 1x HDMI 1.4b 1x Headphone / microphone combo jack (3.5mm) 1x Đầu đọc thẻ nhớ mic",LPDDR5x-7467 Onboard,,57Wh,1920 x 1200 pixels (WUXGA)
Laptop Dell Vostro 3520 GD02R,10.490.000đKhi thu cũ lên đời,13.990.000đ,https://cellphones.com.vn/laptop-dell-vostro-3520-gd02r.html,,,,,,,,,,,
Laptop HP Pavilion 15-EG2089TU 7C0R1PA,14.990.000đKhi thu cũ lên đời,21.900.000đ,https://cellphones.com.vn/laptop-hp-pavilion-15-eg2089tu-7c0r1pa.html,Intel Iris Xe Graphics,8GB,512GB SSD PCIe NVMe M.2,15.6 inches,Bright View  Độ sáng 250nits  Độ phủ màu 45% NTSC  Tần số quét 60Hz,Windows 11 Home 64bit,"1x USB Type-C (Sạc, DisplayPort 1.4, HP ngủ và sạc) 2x USB 3.0 Type-A  1x HDMI 2.01x Headphone/microphone combo",DDR4 3200MHz (2 x 4GB),2 x DDR4 3200MHz (Đã sử dụng),3 Cell 41 WHrs 3440mAh,1920 x 1080 pixels (FullHD)
Laptop Huawei Matebook D14,6.990.000đKhi thu cũ lên đời,12.990.000đ,https://cellphones.com.vn/laptop-huawei-matebook-d14-i3-1215u.html,,,,,,,,,,,
Laptop ASUS ZenBook UM3402YA-KM074W,14.990.000đKhi thu cũ lên đời,23.900.000đ,https://cellphones.com.vn/laptop-asus-zenbook-um3402ya-km074w.html,,,,,,,,,,,
